granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,cum_n_dose_1,cum_n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-02,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-03,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-04,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-05,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-06,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-07,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-08,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-09,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-10,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-11,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-12,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-13,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-14,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-15,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-16,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-17,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-18,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-19,0,0,0,0,0,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-20,2,0,2,0,0.000288394708533888,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-21,0,0,2,0,0.000288394708533888,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-22,1,0,3,0,0.000432592062800832,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-23,2,0,5,0,0.00072098677133472,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-24,3,0,8,0,0.00115357883413555,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-25,0,0,8,0,0.00115357883413555,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-26,0,0,8,0,0.00115357883413555,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,7,0,15,0,0.00216296031400416,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,265,0,280,0,0.0403752591947443,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,119,0,399,0,0.0575347443525106,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,62,0,461,0,0.0664749803170612,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,8,0,469,0,0.0676285591511967,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,7,0,476,0,0.0686379406310653,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,3,0,479,0,0.0690705326938661,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,3,0,482,0,0.069503124756667,0,693494,Oslo,2021-06-30
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,3,0,485,0,0.0695829328130156,0,697010,Oslo,2021-06-30
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,482,0,967,0,0.138735455732342,0,697010,Oslo,2021-06-30
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,606,0,1573,0,0.225678254257471,0,697010,Oslo,2021-06-30
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,974,0,2547,0,0.365417999741754,0,697010,Oslo,2021-06-30
