granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,cum_n_dose_1,cum_n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,5,0,5,0,0.00072098677133472,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,264,0,269,0,0.0387890882978079,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,118,0,387,0,0.0558043761013073,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,58,0,445,0,0.06416782264879,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,5,0,450,0,0.0648888094201248,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,6,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,480,0,936,0,0.13496872359386,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,605,0,1541,0,0.222208122925361,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,967,0,2508,0,0.361646964501495,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,449,0,2957,0,0.426391576567353,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,126,0,3083,0,0.444560443204988,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,100,0,3183,0,0.458980178631683,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,76,0,3259,0,0.46993917755597,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,242,0,3501,0,0.504834937288571,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,489,0,3990,0,0.575347443525106,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1232,0,5222,0,0.752998583981981,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1640,0,6862,0,0.989482244979769,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,643,0,7505,0,1.08220114377341,0,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,274,5,7779,5,1.12171121884256,0.00072098677133472,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,760,231,8539,236,1.23130120808543,0.0340305756069988,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,809,69,9348,305,1.34795686768739,0.0439801930514179,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,991,99,10339,404,1.49085644576593,0.0582557311238453,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,1020,21,11359,425,1.63793774711822,0.0612838755634512,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,669,6,12028,431,1.7344057771228,0.0621490596890528,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,232,0,12260,431,1.76785956331273,0.0621490596890528,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,67,0,12327,431,1.77752078604862,0.0621490596890528,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,258,0,12585,431,1.81472370344949,0.0621490596890528,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,314,403,12899,834,1.86000167268931,0.120260593458631,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,1028,529,13927,1363,2.00823655287573,0.196540993865845,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,871,842,14798,2205,2.13383244844224,0.317955166158611,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,423,501,15221,2706,2.19482792929715,0.39019804064635,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,92,151,15313,2857,2.20809408588971,0.411971841140659,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,60,45,15373,2902,2.21674592714573,0.418460722082671,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,52,46,15425,2948,2.22424418956761,0.425093800378951,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,1522,150,16947,3098,2.4437125627619,0.446723403518992,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2440,458,19387,3556,2.79555410717324,0.512765791773253,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,2037,1228,21424,4784,3.08928411781501,0.68984014281306,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,1378,1569,22802,6353,3.28798807199486,0.916085791657895,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,241,631,23043,6984,3.32273963437319,1.00707432220034,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,215,269,23258,7253,3.35374206554058,1.04586341049814,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,45,443,23303,7696,3.36023094648259,1.1097428384384,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-09,1163,243,24466,7939,3.52793246949505,1.14478279552527,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-10,1834,808,26300,8747,3.79239041722063,1.26129425777296,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-11,1586,742,27886,9489,4.021087421088,1.36828869463903,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-12,1351,428,29237,9917,4.21589804670264,1.43000516226528,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-13,272,193,29509,10110,4.25511972706325,1.4578352516388,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-14,103,0,29612,10110,4.26997205455274,1.4578352516388,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-15,259,442,29871,10552,4.30731916930788,1.52157048222479,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-16,702,745,30573,11297,4.40854571200328,1.62899751115367,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-17,1323,1043,31896,12340,4.59931881169844,1.77939535165409,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-18,990,860,32886,13200,4.74207419242272,1.90340507632366,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-19,1324,877,34210,14077,4.93299148947215,2.02986615601577,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-20,98,111,34308,14188,4.94712283019031,2.0458720623394,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-21,4,61,34312,14249,4.94769961960738,2.05466810094968,693494,Oslo,2021-02-23
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-22,548,109,34860,14358,5.02671976974566,2.07038561256478,693494,Oslo,2021-02-23
day,county,county11,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,0,0,0,0,0,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,1,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,1,0,0.000208380218882582,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,548,0,549,0,0.114400740166537,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,641,0,1190,0,0.247972460470273,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,211,0,1401,0,0.291940686654497,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,20,0,1421,0,0.296108291032149,0,479892,Rogaland,2021-02-23
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,1,0,1422,0,0.296316671251032,0,479892,Rogaland,2021-02-23
