granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8695,8108,6660,136,80.3,74.8,61.5,1.3,10833,Ørsta,2022-07-26
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3623,3393,2738,86,81.1,76,61.3,1.9,4467,Stranda,2022-07-26
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6241,5825,4622,88,82.6,77.1,61.2,1.2,7558,Sykkylven,2022-07-26
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7429,6875,5532,140,77.8,72,57.9,1.5,9547,Sula,2022-07-26
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6623,6139,4384,47,77,71.4,51,0.5,8597,Giske,2022-07-26
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5660,5345,3820,174,81.6,77.1,55.1,2.5,6936,Vestnes,2022-07-26
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5646,5270,3693,64,80.4,75.1,52.6,0.9,7019,Rauma,2022-07-26
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2933,2820,2064,80,83.4,80.2,58.7,2.3,3518,Aukra,2022-07-26
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4766,4507,3456,102,81.8,77.3,59.3,1.8,5828,Averøy,2022-07-26
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2143,2011,1647,27,80.3,75.3,61.7,1,2669,Gjemnes,2022-07-26
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2489,2373,2008,214,84.1,80.2,67.8,7.2,2960,Tingvoll,2022-07-26
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5973,5671,4759,549,86.2,81.8,68.7,7.9,6932,Sunndal,2022-07-26
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4996,4758,4070,265,85.4,81.3,69.6,4.5,5849,Surnadal,2022-07-26
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1720,1398,40,84.2,81.1,65.9,1.9,2120,Smøla,2022-07-26
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2816,2681,2180,70,83.2,79.2,64.4,2.1,3384,Aure,2022-07-26
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8741,8211,6598,171,80.9,76,61,1.6,10809,Volda,2022-07-26
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2106,1966,1620,108,84.5,78.9,65,4.3,2491,Fjord,2022-07-26
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10563,9878,7707,345,79.5,74.3,58,2.6,13287,Hustadvika,2022-07-26
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42874,39965,28899,1735,81.2,75.7,54.7,3.3,52803,Bodø,2022-07-26
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17543,16547,12286,280,81.5,76.9,57.1,1.3,21530,Narvik,2022-07-26
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1088,850,20,82.9,77.4,60.5,1.4,1406,Bindal,2022-07-26
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1687,1576,1159,38,85.2,79.6,58.5,1.9,1981,Sømna,2022-07-26
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6374,5909,4238,79,82,76,54.5,1,7777,Brønnøy,2022-07-26
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1005,932,791,8,85.5,79.3,67.3,0.7,1175,Vega,2022-07-26
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,377,360,278,0,81.6,77.9,60.2,0,462,Vevelstad,2022-07-26
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1304,1027,17,76.3,71.5,56.3,0.9,1825,Herøy,2022-07-26
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6019,5683,4376,80,82.1,77.5,59.7,1.1,7333,Alstahaug,2022-07-26
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1782,1657,1229,30,79,73.4,54.5,1.3,2257,Leirfjord,2022-07-26
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11015,10354,7487,146,83.2,78.2,56.6,1.1,13233,Vefsn,2022-07-26
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1216,1175,910,22,83.2,80.4,62.3,1.5,1461,Grane,2022-07-26
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,838,43,85.7,81.5,65.8,3.4,1273,Hattfjelldal,2022-07-26
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1115,1041,875,39,81.4,76,63.9,2.8,1369,Dønna,2022-07-26
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1387,1286,904,24,81.7,75.7,53.2,1.4,1698,Nesna,2022-07-26
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3564,3376,2367,97,80.6,76.4,53.6,2.2,4420,Hemnes,2022-07-26
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21478,20300,14266,286,82.3,77.8,54.7,1.1,26092,Rana,2022-07-26
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1520,1428,1047,69,81.3,76.4,56,3.7,1869,Lurøy,2022-07-26
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,348,257,0,82.4,77.3,57.1,0,450,Træna,2022-07-26
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,909,868,642,10,78.8,75.3,55.7,0.9,1153,Rødøy,2022-07-26
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4990,4649,3465,64,80.3,74.8,55.8,1,6214,Meløy,2022-07-26
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1535,1459,1219,58,81,77,64.4,3.1,1894,Gildeskål,2022-07-26
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,864,841,692,57,85.4,83.1,68.4,5.6,1012,Beiarn,2022-07-26
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3805,3601,2956,80,82.4,78,64,1.7,4617,Saltdal,2022-07-26
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8051,7575,5754,154,83.8,78.9,59.9,1.6,9603,Fauske,2022-07-26
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1567,1512,1224,46,83.8,80.9,65.5,2.5,1869,Sørfold,2022-07-26
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2102,1993,1458,46,81.1,76.9,56.3,1.8,2591,Steigen,2022-07-26
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1581,1230,97,83.7,80,62.2,4.9,1976,Lødingen,2022-07-26
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1082,1039,832,54,81.1,77.9,62.4,4,1334,Evenes,2022-07-26
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,412,386,295,14,87.8,82.3,62.9,3,469,Røst,2022-07-26
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,527,498,394,0,77.7,73.5,58.1,0,678,Værøy,2022-07-26
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,996,955,697,14,81.9,78.5,57.3,1.2,1216,Flakstad,2022-07-26
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9045,8483,5671,173,78.2,73.3,49,1.5,11566,Vestvågøy,2022-07-26
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7705,7109,4816,221,79.2,73.1,49.5,2.3,9724,Vågan,2022-07-26
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6523,6086,4237,166,80.5,75.1,52.3,2,8107,Hadsel,2022-07-26
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2066,1974,1598,34,80.5,77,62.3,1.3,2565,Bø,2022-07-26
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3462,3221,2278,88,77.7,72.3,51.1,2,4458,Øksnes,2022-07-26
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8399,7820,5632,459,80.2,74.7,53.8,4.4,10468,Sortland,2022-07-26
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3777,3571,2838,98,82.6,78.1,62.1,2.1,4572,Andøy,2022-07-26
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,819,780,626,21,83.4,79.4,63.7,2.1,982,Moskenes,2022-07-26
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2226,2107,1653,58,82.2,77.8,61,2.1,2708,Hamarøy,2022-07-26
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25388,23790,17591,476,80.7,75.7,55.9,1.5,31444,Halden,2022-07-26
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41257,38650,30940,904,82,76.9,61.5,1.8,50290,Moss,2022-07-26
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46875,44102,35041,1135,80.6,75.8,60.2,2,58182,Sarpsborg,2022-07-26
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66886,62332,46652,3131,79.7,74.3,55.6,3.7,83892,Fredrikstad,2022-07-26
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79228,73816,53385,2573,77.5,72.2,52.2,2.5,102273,Drammen,2022-07-26
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22526,21171,16146,768,80.8,75.9,57.9,2.8,27879,Kongsberg,2022-07-26
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25080,23470,16330,360,80.9,75.7,52.7,1.2,31011,Ringerike,2022-07-26
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4119,3905,3212,147,86.9,82.4,67.7,3.1,4741,Hvaler,2022-07-26
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1103,1055,863,18,83.9,80.2,65.6,1.4,1315,Aremark,2022-07-26
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2900,2255,72,85,81.1,63,2,3578,Marker,2022-07-26
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35424,33122,23160,1023,77.7,72.6,50.8,2.2,45608,Indre Østfold,2022-07-26
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3046,2831,2186,54,79.2,73.6,56.8,1.4,3846,Skiptvet,2022-07-26
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6658,6266,4824,218,80.1,75.4,58,2.6,8312,Rakkestad,2022-07-26
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6082,5682,4348,64,79.7,74.4,57,0.8,7633,Råde,2022-07-26
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4457,4139,3367,50,75.4,70,56.9,0.8,5913,Våler,2022-07-26
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14407,13459,9803,364,77,72,52.4,1.9,18699,Vestby,2022-07-26
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48065,44464,31943,549,78.8,72.9,52.3,0.9,61032,Nordre Follo,2022-07-26
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16092,14851,9922,232,77.4,71.5,47.7,1.1,20780,Ås,2022-07-26
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13030,12208,9263,369,81,75.9,57.6,2.3,16084,Frogn,2022-07-26
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15429,14211,10322,393,77.4,71.3,51.8,2,19939,Nesodden,2022-07-26
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101761,94014,73516,4282,78.9,72.9,57,3.3,128982,Bærum,2022-07-26
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75828,70027,52317,2986,78.9,72.9,54.4,3.1,96088,Asker,2022-07-26
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14199,13309,10057,491,80,75,56.6,2.8,17754,Aurskog-Høland,2022-07-26
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14522,13294,9652,185,76.3,69.9,50.7,1,19024,Rælingen,2022-07-26
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8759,7995,6205,59,77.9,71.1,55.2,0.5,11249,Enebakk,2022-07-26
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35077,32379,22727,1420,78.5,72.4,50.9,3.2,44693,Lørenskog,2022-07-26
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69406,64033,45620,1719,77.9,71.9,51.2,1.9,89095,Lillestrøm,2022-07-26
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19848,18369,14401,345,79.6,73.6,57.7,1.4,24947,Nittedal,2022-07-26
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5606,5215,4025,130,80.2,74.6,57.6,1.9,6989,Gjerdrum,2022-07-26
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31270,28748,20619,375,75.2,69.2,49.6,0.9,41565,Ullensaker,2022-07-26
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18605,17378,12405,137,77.9,72.7,51.9,0.6,23898,Nes,2022-07-26
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20837,19427,14280,222,78,72.7,53.5,0.8,26716,Eidsvoll,2022-07-26
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11679,10821,7961,330,77.5,71.8,52.8,2.2,15074,Nannestad,2022-07-26
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2274,2139,1568,41,78.3,73.6,54,1.4,2905,Hurdal,2022-07-26
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5245,4856,3754,98,76.5,70.8,54.7,1.4,6859,Hole,2022-07-26
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,876,845,725,95,82.9,79.9,68.6,9,1057,Flå,2022-07-26
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2734,2615,2032,46,83.5,79.9,62.1,1.4,3273,Nesbyen,2022-07-26
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3559,2769,71,81.4,76.3,59.3,1.5,4667,Gol,2022-07-26
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1971,1855,1383,121,75.5,71,53,4.6,2611,Hemsedal,2022-07-26
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3806,3616,2752,89,81.8,77.8,59.2,1.9,4650,Ål,2022-07-26
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3537,3355,2548,157,78.5,74.5,56.6,3.5,4504,Hol,2022-07-26
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2847,2650,2219,168,81.5,75.9,63.5,4.8,3492,Sigdal,2022-07-26
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1744,1634,1359,67,79.7,74.6,62.1,3.1,2189,Krødsherad,2022-07-26
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11410,10719,7914,213,79.9,75.1,55.4,1.5,14273,Modum,2022-07-26
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15310,14278,9918,286,76.4,71.2,49.5,1.4,20044,Øvre Eiker,2022-07-26
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21576,20073,15227,327,78.2,72.8,55.2,1.2,27584,Lier,2022-07-26
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2149,2022,1673,98,79,74.3,61.5,3.6,2720,Flesberg,2022-07-26
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1125,965,48,85.2,82.1,70.4,3.5,1370,Rollag,2022-07-26
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1960,1860,1421,21,79.8,75.8,57.9,0.9,2455,Nore og Uvdal,2022-07-26
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5630,5312,4128,34,81.5,76.9,59.8,0.5,6908,Jevnaker,2022-07-26
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7420,6907,5272,99,81.1,75.5,57.7,1.1,9144,Lunner,2022-07-26
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15057,14288,10697,592,83.9,79.6,59.6,3.3,17949,Kongsvinger,2022-07-26
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26531,24756,19234,527,82.9,77.4,60.1,1.6,31999,Hamar,2022-07-26
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23670,22255,17632,504,83.3,78.3,62,1.8,28425,Lillehammer,2022-07-26
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24960,23526,16909,334,82.5,77.7,55.9,1.1,30267,Gjøvik,2022-07-26
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28641,26677,18677,586,81.7,76.1,53.3,1.7,35073,Ringsaker,2022-07-26
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6200,5883,4590,178,80.4,76.3,59.5,2.3,7715,Løten,2022-07-26
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16836,15963,12249,344,79.6,75.5,57.9,1.6,21156,Stange,2022-07-26
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4219,4020,3096,201,84.1,80.1,61.7,4,5016,Nord-Odal,2022-07-26
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6500,6153,4564,79,81.5,77.1,57.2,1,7978,Sør-Odal,2022-07-26
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5205,4991,3969,633,86.3,82.7,65.8,10.5,6032,Eidskog,2022-07-26
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3957,3778,3000,241,87,83.1,66,5.3,4548,Grue,2022-07-26
