granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6735,6266,4803,909,76.8,71.4,54.7,10.4,8775,Vindafjord,2022-10-13
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19839,18936,14962,3783,82.6,78.9,62.3,15.8,24013,Kristiansund,2022-10-13
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26470,24881,19158,4353,82.7,77.7,59.9,13.6,32002,Molde,2022-10-13
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52939,49420,35914,7017,78.9,73.6,53.5,10.5,67114,Ålesund,2022-10-13
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2538,2442,1961,566,83.3,80.2,64.4,18.6,3045,Vanylven,2022-10-13
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1870,1753,1394,257,77.2,72.4,57.6,10.6,2422,Sande,2022-10-13
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6940,6498,4910,976,79.2,74.1,56,11.1,8765,Herøy,2022-10-13
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6759,6312,5111,1219,79,73.8,59.7,14.2,8557,Ulstein,2022-10-13
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3858,3624,2861,690,75.3,70.7,55.8,13.5,5126,Hareid,2022-10-13
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8706,8117,6688,1177,80.4,74.9,61.7,10.9,10833,Ørsta,2022-10-13
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3598,3369,2727,723,80.5,75.4,61,16.2,4467,Stranda,2022-10-13
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6207,5795,4621,1042,82.1,76.7,61.1,13.8,7558,Sykkylven,2022-10-13
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7402,6855,5539,1112,77.5,71.8,58,11.6,9547,Sula,2022-10-13
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6626,6141,4419,619,77.1,71.4,51.4,7.2,8597,Giske,2022-10-13
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5633,5325,3860,908,81.2,76.8,55.7,13.1,6936,Vestnes,2022-10-13
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5653,5277,3733,1096,80.5,75.2,53.2,15.6,7019,Rauma,2022-10-13
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2923,2810,2066,616,83.1,79.9,58.7,17.5,3518,Aukra,2022-10-13
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4751,4491,3472,989,81.5,77.1,59.6,17,5828,Averøy,2022-10-13
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2136,2007,1649,323,80,75.2,61.8,12.1,2669,Gjemnes,2022-10-13
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2486,2367,2019,644,84,80,68.2,21.8,2960,Tingvoll,2022-10-13
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5945,5644,4796,1340,85.8,81.4,69.2,19.3,6932,Sunndal,2022-10-13
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4974,4739,4077,1204,85,81,69.7,20.6,5849,Surnadal,2022-10-13
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1788,1723,1404,230,84.3,81.3,66.2,10.8,2120,Smøla,2022-10-13
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2808,2677,2192,460,83,79.1,64.8,13.6,3384,Aure,2022-10-13
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8797,8270,6653,1356,81.4,76.5,61.6,12.5,10809,Volda,2022-10-13
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2082,1941,1618,481,83.6,77.9,65,19.3,2491,Fjord,2022-10-13
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10533,9850,7708,1649,79.3,74.1,58,12.4,13287,Hustadvika,2022-10-13
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42799,39913,29077,4822,81.1,75.6,55.1,9.1,52803,Bodø,2022-10-13
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17455,16473,12344,4046,81.1,76.5,57.3,18.8,21530,Narvik,2022-10-13
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1159,1078,867,250,82.4,76.7,61.7,17.8,1406,Bindal,2022-10-13
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1666,1558,1158,236,84.1,78.6,58.5,11.9,1981,Sømna,2022-10-13
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6340,5881,4243,437,81.5,75.6,54.6,5.6,7777,Brønnøy,2022-10-13
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1011,937,806,258,86,79.7,68.6,22,1175,Vega,2022-10-13
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,370,354,279,75,80.1,76.6,60.4,16.2,462,Vevelstad,2022-10-13
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1305,1041,211,76.3,71.5,57,11.6,1825,Herøy,2022-10-13
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5990,5653,4363,600,81.7,77.1,59.5,8.2,7333,Alstahaug,2022-10-13
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1766,1645,1249,341,78.2,72.9,55.3,15.1,2257,Leirfjord,2022-10-13
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10990,10347,7558,2303,83,78.2,57.1,17.4,13233,Vefsn,2022-10-13
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1208,1170,917,150,82.7,80.1,62.8,10.3,1461,Grane,2022-10-13
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1037,850,202,85.7,81.5,66.8,15.9,1273,Hattfjelldal,2022-10-13
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1123,1044,878,236,82,76.3,64.1,17.2,1369,Dønna,2022-10-13
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1379,1274,910,188,81.2,75,53.6,11.1,1698,Nesna,2022-10-13
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3571,3380,2394,726,80.8,76.5,54.2,16.4,4420,Hemnes,2022-10-13
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21413,20221,14351,2797,82.1,77.5,55,10.7,26092,Rana,2022-10-13
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1507,1417,1058,236,80.6,75.8,56.6,12.6,1869,Lurøy,2022-10-13
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,343,257,39,80.9,76.2,57.1,8.7,450,Træna,2022-10-13
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,914,876,653,125,79.3,76,56.6,10.8,1153,Rødøy,2022-10-13
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4968,4627,3482,423,79.9,74.5,56,6.8,6214,Meløy,2022-10-13
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1547,1469,1238,400,81.7,77.6,65.4,21.1,1894,Gildeskål,2022-10-13
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,862,838,695,252,85.2,82.8,68.7,24.9,1012,Beiarn,2022-10-13
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3777,3572,2956,706,81.8,77.4,64,15.3,4617,Saltdal,2022-10-13
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8016,7549,5756,844,83.5,78.6,59.9,8.8,9603,Fauske,2022-10-13
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1562,1508,1230,237,83.6,80.7,65.8,12.7,1869,Sørfold,2022-10-13
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2116,2006,1480,222,81.7,77.4,57.1,8.6,2591,Steigen,2022-10-13
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1646,1575,1242,424,83.3,79.7,62.9,21.5,1976,Lødingen,2022-10-13
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1065,1028,831,274,79.8,77.1,62.3,20.5,1334,Evenes,2022-10-13
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,389,304,56,88.3,82.9,64.8,11.9,469,Røst,2022-10-13
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,535,506,399,82,78.9,74.6,58.8,12.1,678,Værøy,2022-10-13
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995,959,701,100,81.8,78.9,57.6,8.2,1216,Flakstad,2022-10-13
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9016,8460,5718,1235,78,73.1,49.4,10.7,11566,Vestvågøy,2022-10-13
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7662,7073,4860,909,78.8,72.7,50,9.3,9724,Vågan,2022-10-13
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6515,6084,4291,848,80.4,75,52.9,10.5,8107,Hadsel,2022-10-13
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2069,1976,1610,267,80.7,77,62.8,10.4,2565,Bø,2022-10-13
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3432,3194,2271,466,77,71.6,50.9,10.5,4458,Øksnes,2022-10-13
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8337,7760,5612,1080,79.6,74.1,53.6,10.3,10468,Sortland,2022-10-13
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3773,3564,2851,551,82.5,78,62.4,12.1,4572,Andøy,2022-10-13
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,812,777,623,119,82.7,79.1,63.4,12.1,982,Moskenes,2022-10-13
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2205,2088,1661,371,81.4,77.1,61.3,13.7,2708,Hamarøy,2022-10-13
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25445,23854,17762,3906,80.9,75.9,56.5,12.4,31444,Halden,2022-10-13
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41304,38693,31158,5135,82.1,76.9,62,10.2,50290,Moss,2022-10-13
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46978,44187,35159,7262,80.7,75.9,60.4,12.5,58182,Sarpsborg,2022-10-13
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66842,62303,46876,9738,79.7,74.3,55.9,11.6,83892,Fredrikstad,2022-10-13
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79200,73802,53694,14279,77.4,72.2,52.5,14,102273,Drammen,2022-10-13
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22595,21237,16290,4575,81,76.2,58.4,16.4,27879,Kongsberg,2022-10-13
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25090,23473,16527,3527,80.9,75.7,53.3,11.4,31011,Ringerike,2022-10-13
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4111,3899,3231,1051,86.7,82.2,68.2,22.2,4741,Hvaler,2022-10-13
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1109,1060,864,188,84.3,80.6,65.7,14.3,1315,Aremark,2022-10-13
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3047,2906,2279,703,85.2,81.2,63.7,19.6,3578,Marker,2022-10-13
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35415,33107,23293,4009,77.7,72.6,51.1,8.8,45608,Indre Østfold,2022-10-13
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2825,2195,411,79.1,73.5,57.1,10.7,3846,Skiptvet,2022-10-13
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6671,6277,4850,1283,80.3,75.5,58.3,15.4,8312,Rakkestad,2022-10-13
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6092,5688,4389,993,79.8,74.5,57.5,13,7633,Råde,2022-10-13
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4466,4151,3377,554,75.5,70.2,57.1,9.4,5913,Våler,2022-10-13
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14399,13460,9854,1855,77,72,52.7,9.9,18699,Vestby,2022-10-13
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48112,44530,32297,8256,78.8,73,52.9,13.5,61032,Nordre Follo,2022-10-13
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16214,14981,10135,1974,78,72.1,48.8,9.5,20780,Ås,2022-10-13
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12991,12175,9355,2893,80.8,75.7,58.2,18,16084,Frogn,2022-10-13
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15436,14230,10420,2250,77.4,71.4,52.3,11.3,19939,Nesodden,2022-10-13
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101468,93792,73741,16465,78.7,72.7,57.2,12.8,128982,Bærum,2022-10-13
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75738,69969,52642,14372,78.8,72.8,54.8,15,96088,Asker,2022-10-13
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14205,13324,10124,1662,80,75,57,9.4,17754,Aurskog-Høland,2022-10-13
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14555,13328,9732,1862,76.5,70.1,51.2,9.8,19024,Rælingen,2022-10-13
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8798,8030,6227,830,78.2,71.4,55.4,7.4,11249,Enebakk,2022-10-13
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35228,32525,22968,4569,78.8,72.8,51.4,10.2,44693,Lørenskog,2022-10-13
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69645,64295,46171,9055,78.2,72.2,51.8,10.2,89095,Lillestrøm,2022-10-13
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19852,18367,14496,3757,79.6,73.6,58.1,15.1,24947,Nittedal,2022-10-13
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5644,5253,4075,1184,80.8,75.2,58.3,16.9,6989,Gjerdrum,2022-10-13
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31373,28860,20758,4727,75.5,69.4,49.9,11.4,41565,Ullensaker,2022-10-13
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18530,17333,12534,2734,77.5,72.5,52.4,11.4,23898,Nes,2022-10-13
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20935,19509,14443,3494,78.4,73,54.1,13.1,26716,Eidsvoll,2022-10-13
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11699,10839,8032,2337,77.6,71.9,53.3,15.5,15074,Nannestad,2022-10-13
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2282,2147,1591,454,78.6,73.9,54.8,15.6,2905,Hurdal,2022-10-13
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5216,4821,3770,983,76,70.3,55,14.3,6859,Hole,2022-10-13
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,890,858,735,217,84.2,81.2,69.5,20.5,1057,Flå,2022-10-13
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2733,2616,2061,655,83.5,79.9,63,20,3273,Nesbyen,2022-10-13
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3807,3571,2790,832,81.6,76.5,59.8,17.8,4667,Gol,2022-10-13
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1967,1846,1389,306,75.3,70.7,53.2,11.7,2611,Hemsedal,2022-10-13
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3802,3613,2769,742,81.8,77.7,59.5,16,4650,Ål,2022-10-13
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3537,3353,2572,784,78.5,74.4,57.1,17.4,4504,Hol,2022-10-13
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2845,2646,2218,557,81.5,75.8,63.5,16,3492,Sigdal,2022-10-13
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1737,1630,1374,388,79.4,74.5,62.8,17.7,2189,Krødsherad,2022-10-13
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11410,10718,7959,1837,79.9,75.1,55.8,12.9,14273,Modum,2022-10-13
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15362,14326,10011,2745,76.6,71.5,49.9,13.7,20044,Øvre Eiker,2022-10-13
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21538,20055,15301,3114,78.1,72.7,55.5,11.3,27584,Lier,2022-10-13
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2157,2025,1682,408,79.3,74.4,61.8,15,2720,Flesberg,2022-10-13
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1157,1115,963,276,84.5,81.4,70.3,20.1,1370,Rollag,2022-10-13
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1947,1857,1431,332,79.3,75.6,58.3,13.5,2455,Nore og Uvdal,2022-10-13
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5621,5307,4165,1189,81.4,76.8,60.3,17.2,6908,Jevnaker,2022-10-13
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7432,6922,5328,952,81.3,75.7,58.3,10.4,9144,Lunner,2022-10-13
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15007,14248,10767,2649,83.6,79.4,60,14.8,17949,Kongsvinger,2022-10-13
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26543,24764,19315,4190,82.9,77.4,60.4,13.1,31999,Hamar,2022-10-13
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23691,22270,17748,4978,83.3,78.3,62.4,17.5,28425,Lillehammer,2022-10-13
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25039,23596,17103,4323,82.7,78,56.5,14.3,30267,Gjøvik,2022-10-13
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28636,26680,18832,4354,81.6,76.1,53.7,12.4,35073,Ringsaker,2022-10-13
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6213,5896,4629,1317,80.5,76.4,60,17.1,7715,Løten,2022-10-13
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16832,15964,12318,3015,79.6,75.5,58.2,14.3,21156,Stange,2022-10-13
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4208,4010,3117,1048,83.9,79.9,62.1,20.9,5016,Nord-Odal,2022-10-13
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6506,6158,4611,957,81.5,77.2,57.8,12,7978,Sør-Odal,2022-10-13
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5222,5002,3987,1266,86.6,82.9,66.1,21,6032,Eidskog,2022-10-13
