granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8729,7623,77.1,67.4,11315,Randaberg,2021-10-22
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9955,8692,76.2,66.5,13070,Strand,2021-10-22
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1955,1759,75.8,68.2,2580,Hjelmeland,2021-10-22
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2943,2610,77.3,68.5,3809,Suldal,2021-10-22
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3601,3180,79,69.7,4561,Sauda,2021-10-22
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,388,82.4,76.5,507,Kvitsøy,2021-10-22
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,690,616,80.3,71.7,859,Bokn,2021-10-22
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8276,7063,74,63.2,11178,Tysvær,2021-10-22
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31094,28079,73.4,66.3,42345,Karmøy,2021-10-22
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,163,158,84.9,82.3,192,Utsira,2021-10-22
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6514,5830,74.8,67,8705,Vindafjord,2021-10-22
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19266,17116,79.9,71,24099,Kristiansund,2021-10-22
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25796,22920,80.9,71.9,31870,Molde,2021-10-22
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,50904,45676,76.4,68.5,66670,Ålesund,2021-10-22
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2521,2300,81.8,74.6,3083,Vanylven,2021-10-22
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1843,1631,75.4,66.7,2445,Sande,2021-10-22
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6675,5954,75.4,67.2,8858,Herøy,2021-10-22
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6513,5778,76,67.4,8575,Ulstein,2021-10-22
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3714,3343,72.3,65,5140,Hareid,2021-10-22
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8445,7566,78,69.9,10830,Ørsta,2021-10-22
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3556,3175,79.3,70.8,4482,Stranda,2021-10-22
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6085,5402,80.1,71.1,7596,Sykkylven,2021-10-22
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7180,6437,76.3,68.4,9409,Sula,2021-10-22
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6323,5459,74.3,64.2,8506,Giske,2021-10-22
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5443,4873,78.2,70,6958,Vestnes,2021-10-22
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5509,4787,78.4,68.1,7026,Rauma,2021-10-22
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2809,2480,79.8,70.4,3522,Aukra,2021-10-22
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4665,4125,80.3,71,5808,Averøy,2021-10-22
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2075,1853,78.1,69.7,2658,Gjemnes,2021-10-22
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2447,2222,82,74.4,2985,Tingvoll,2021-10-22
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5818,5246,83.6,75.4,6956,Sunndal,2021-10-22
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4903,4481,83.5,76.3,5872,Surnadal,2021-10-22
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1694,1558,79.6,73.2,2128,Smøla,2021-10-22
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2762,2516,79.6,72.5,3468,Aure,2021-10-22
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8626,7711,80,71.5,10781,Volda,2021-10-22
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2086,1843,83.4,73.7,2502,Fjord,2021-10-22
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10294,9180,77.3,68.9,13317,Hustadvika,2021-10-22
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41870,36996,79.7,70.4,52560,Bodø,2021-10-22
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16886,15279,78,70.5,21661,Narvik,2021-10-22
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1125,956,80.5,68.4,1397,Bindal,2021-10-22
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1644,1461,82.6,73.4,1990,Sømna,2021-10-22
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6188,5521,79.3,70.8,7803,Brønnøy,2021-10-22
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983,882,83.2,74.6,1182,Vega,2021-10-22
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,365,328,78.5,70.5,465,Vevelstad,2021-10-22
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1348,1193,75.2,66.5,1793,Herøy,2021-10-22
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5854,5342,79.2,72.2,7394,Alstahaug,2021-10-22
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1731,1537,76,67.5,2278,Leirfjord,2021-10-22
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10618,9550,80,72,13268,Vefsn,2021-10-22
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1179,1066,81.1,73.4,1453,Grane,2021-10-22
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1068,947,84.3,74.7,1267,Hattfjelldal,2021-10-22
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1094,988,79.8,72.1,1371,Dønna,2021-10-22
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1300,1160,76.4,68.2,1701,Nesna,2021-10-22
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3426,3058,77.4,69.1,4428,Hemnes,2021-10-22
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20812,18478,79.8,70.8,26083,Rana,2021-10-22
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1471,1294,78.4,69,1876,Lurøy,2021-10-22
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,342,303,77.4,68.6,442,Træna,2021-10-22
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,904,763,75,63.3,1206,Rødøy,2021-10-22
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4801,4216,76.9,67.5,6247,Meløy,2021-10-22
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1487,1367,77.4,71.2,1920,Gildeskål,2021-10-22
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,853,789,85.4,79,999,Beiarn,2021-10-22
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3655,3287,78.9,71,4632,Saltdal,2021-10-22
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7775,7011,80.7,72.7,9640,Fauske,2021-10-22
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1537,1402,80.4,73.3,1912,Sørfold,2021-10-22
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2029,1815,78.5,70.2,2586,Steigen,2021-10-22
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1619,1501,80.8,74.9,2003,Lødingen,2021-10-22
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1056,959,79.8,72.4,1324,Evenes,2021-10-22
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,380,85.7,77.9,488,Røst,2021-10-22
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,528,474,75.6,67.9,698,Værøy,2021-10-22
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,976,883,78.8,71.3,1238,Flakstad,2021-10-22
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8803,7892,76.4,68.5,11521,Vestvågøy,2021-10-22
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7383,6386,76.3,66,9670,Vågan,2021-10-22
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6318,5638,78.3,69.9,8065,Hadsel,2021-10-22
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2057,1888,79.9,73.3,2576,Bø,2021-10-22
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3365,2919,76.2,66.1,4416,Øksnes,2021-10-22
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8084,7192,76.9,68.4,10514,Sortland,2021-10-22
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3687,3354,80.4,73.1,4588,Andøy,2021-10-22
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,783,712,79.2,72,989,Moskenes,2021-10-22
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2166,1904,80.2,70.5,2701,Hamarøy,2021-10-22
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24682,22172,78.6,70.6,31387,Halden,2021-10-22
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40032,35151,80.6,70.8,49668,Moss,2021-10-22
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45679,40228,79.6,70.1,57372,Sarpsborg,2021-10-22
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64840,57558,77.9,69.2,83193,Fredrikstad,2021-10-22
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77354,67689,75.9,66.5,101859,Drammen,2021-10-22
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21675,19081,78.3,68.9,27694,Kongsberg,2021-10-22
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24324,21720,78.9,70.4,30835,Ringerike,2021-10-22
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4021,3657,85.7,77.9,4694,Hvaler,2021-10-22
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1116,1024,84.2,77.3,1325,Aremark,2021-10-22
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2990,2722,83,75.6,3601,Marker,2021-10-22
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34047,30728,75.3,68,45201,Indre Østfold,2021-10-22
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3001,2686,78.5,70.2,3825,Skiptvet,2021-10-22
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6505,5805,79.1,70.6,8222,Rakkestad,2021-10-22
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5931,5328,78.4,70.4,7568,Råde,2021-10-22
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4370,3863,75.3,66.5,5805,Våler,2021-10-22
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13852,12193,75.7,66.7,18290,Vestby,2021-10-22
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46306,40657,77.1,67.7,60034,Nordre Follo,2021-10-22
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15679,13713,76.7,67.1,20439,Ås,2021-10-22
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12742,11384,79.9,71.4,15953,Frogn,2021-10-22
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15005,13065,75.8,66,19805,Nesodden,2021-10-22
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100316,87328,78.2,68.1,128233,Bærum,2021-10-22
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73328,64128,77.3,67.6,94915,Asker,2021-10-22
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13830,12299,78.6,69.9,17591,Aurskog-Høland,2021-10-22
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13976,12026,74.6,64.2,18730,Rælingen,2021-10-22
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8566,7383,77.4,66.7,11065,Enebakk,2021-10-22
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33193,28477,77.7,66.6,42740,Lørenskog,2021-10-22
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66764,57738,76.8,66.4,86953,Lillestrøm,2021-10-22
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19431,16747,79.5,68.5,24454,Nittedal,2021-10-22
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5388,4653,76.5,66.1,7043,Gjerdrum,2021-10-22
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30021,26085,74.2,64.5,40459,Ullensaker,2021-10-22
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17982,16306,76.8,69.6,23422,Nes,2021-10-22
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20174,17837,77.5,68.5,26031,Eidsvoll,2021-10-22
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11211,9697,76.6,66.2,14637,Nannestad,2021-10-22
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2182,1953,76.9,68.8,2838,Hurdal,2021-10-22
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5115,4562,75.1,67,6811,Hole,2021-10-22
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,849,774,80.9,73.8,1049,Flå,2021-10-22
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2662,2454,81.6,75.2,3262,Nesbyen,2021-10-22
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3690,3261,79.6,70.3,4636,Gol,2021-10-22
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1902,1693,74.7,66.5,2546,Hemsedal,2021-10-22
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3638,3294,78.3,70.9,4648,Ål,2021-10-22
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3468,3099,78.2,69.9,4434,Hol,2021-10-22
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2784,2479,80.3,71.5,3465,Sigdal,2021-10-22
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1708,1511,77,68.1,2219,Krødsherad,2021-10-22
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11066,9988,78.1,70.5,14166,Modum,2021-10-22
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14527,13030,73.7,66.1,19709,Øvre Eiker,2021-10-22
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20957,18178,77.3,67,27118,Lier,2021-10-22
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2113,1891,77.9,69.7,2713,Flesberg,2021-10-22
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1144,1054,82.5,76,1386,Rollag,2021-10-22
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1901,1761,78.8,73,2412,Nore og Uvdal,2021-10-22
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5490,4885,79.9,71.1,6867,Jevnaker,2021-10-22
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7187,6346,79.3,70,9062,Lunner,2021-10-22
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14734,13279,82.5,74.4,17851,Kongsvinger,2021-10-22
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25787,22948,81.8,72.8,31509,Hamar,2021-10-22
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23185,20811,81.4,73,28493,Lillehammer,2021-10-22
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24421,21937,80.3,72.2,30395,Gjøvik,2021-10-22
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27775,24814,79.6,71.1,34897,Ringsaker,2021-10-22
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6020,5461,79,71.6,7625,Løten,2021-10-22
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16396,14860,77.8,70.5,21072,Stange,2021-10-22
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4118,3743,81.7,74.3,5038,Nord-Odal,2021-10-22
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6356,5798,80.3,73.3,7914,Sør-Odal,2021-10-22
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5157,4806,84.6,78.8,6099,Eidskog,2021-10-22
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3857,3502,84.9,77.1,4545,Grue,2021-10-22
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5931,5335,82.1,73.8,7227,Åsnes,2021-10-22
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2911,2638,81.2,73.5,3587,Våler,2021-10-22
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17008,15239,79.9,71.6,21292,Elverum,2021-10-22
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5413,4894,82.3,74.4,6580,Trysil,2021-10-22
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3468,3129,79.9,72.1,4338,Åmot,2021-10-22
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1906,1723,80.2,72.5,2378,Stor-Elvdal,2021-10-22
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1486,1358,85.4,78,1741,Rendalen,2021-10-22
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1083,994,86.6,79.5,1250,Engerdal,2021-10-22
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1279,1127,81.8,72.1,1563,Tolga,2021-10-22
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4528,4064,81.8,73.4,5537,Tynset,2021-10-22
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1954,1747,81.2,72.6,2405,Alvdal,2021-10-22
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1313,1208,86.5,79.6,1518,Folldal,2021-10-22
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1568,1432,83.9,76.6,1870,Os,2021-10-22
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2012,1843,80.1,73.4,2512,Dovre,2021-10-22
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1563,1407,78.9,71.1,1980,Lesja,2021-10-22
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1806,1640,82.7,75.1,2183,Skjåk,2021-10-22
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1872,1705,84.9,77.4,2204,Lom,2021-10-22
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2896,2587,81.3,72.6,3564,Vågå,2021-10-22
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4314,3781,75.6,66.3,5705,Nord-Fron,2021-10-22
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4497,3997,80.4,71.5,5592,Sel,2021-10-22
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2307,2080,75.3,67.9,3064,Sør-Fron,2021-10-22
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3489,3073,79.2,69.7,4408,Ringebu,2021-10-22
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3977,3542,78.1,69.5,5093,Øyer,2021-10-22
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4934,4274,81.9,71,6023,Gausdal,2021-10-22
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11705,10499,78.7,70.6,14871,Østre Toten,2021-10-22
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11042,10007,82,74.4,13459,Vestre Toten,2021-10-22
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10985,9770,80.7,71.8,13611,Gran,2021-10-22
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4504,4097,80.7,73.4,5579,Søndre Land,2021-10-22
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5313,4827,80.7,73.3,6581,Nordre Land,2021-10-22
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2326,2127,80.1,73.2,2904,Sør-Aurdal,2021-10-22
